booking_id,property_id,booking_date,Month Name,Day Name,weekday,no_guests,room_category,booking_platform,ratings_given,booking_status,Booking status,revenue_generated,revenue_realized,Revenue_lost,Week of Year,No of Days,dim_rooms,property_name,category,city,successful_bookings,capacity,Unsuccessful_bookings
May012217561RT210,17561,26-04-2022,April,Tuesday,weeke day,4,RT2,others,5,Checked Out,1,18360,18360,0,18,2,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT211,17561,25-04-2022,April,Monday,weeke day,1,RT2,tripster,5,Checked Out,1,15300,15300,0,18,2,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT212,17561,29-04-2022,April,Friday,weeke day,1,RT2,others,null,Cancelled,0,15300,6120,9180,18,2,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT213,17561,28-04-2022,April,Thursday,weeke day,3,RT2,logtrip,null,Cancelled,0,16830,6732,10098,18,1,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT214,17561,1/5/2022,May,Sunday,weekend day,1,RT2,others,null,Checked Out,1,15300,15300,0,19,1,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT215,17561,27-04-2022,April,Wednesday,weeke day,2,RT2,others,null,Checked Out,1,15300,15300,0,18,4,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT216,17561,29-04-2022,April,Friday,weeke day,2,RT2,others,null,Checked Out,1,15300,15300,0,18,3,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT217,17561,29-04-2022,April,Friday,weeke day,1,RT2,direct online,null,Checked Out,1,15300,15300,0,18,2,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT218,17561,7/4/2022,April,Thursday,weeke day,2,RT2,others,null,Checked Out,1,15300,15300,0,15,1,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT219,17561,29-04-2022,April,Friday,weeke day,2,RT2,direct offline,null,Checked Out,1,15300,15300,0,18,4,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT220,17561,26-04-2022,April,Tuesday,weeke day,1,RT2,tripster,null,No Show,0,15300,15300,0,18,6,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT221,17561,25-04-2022,April,Monday,weeke day,1,RT2,makeyourtrip,5,Checked Out,1,15300,15300,0,18,6,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT222,17561,26-04-2022,April,Tuesday,weeke day,2,RT2,others,5,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT223,17561,26-04-2022,April,Tuesday,weeke day,2,RT2,others,null,Checked Out,1,15300,15300,0,18,5,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT224,17561,27-04-2022,April,Wednesday,weeke day,2,RT2,journey,null,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT225,17561,25-04-2022,April,Monday,weeke day,2,RT2,tripster,null,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT226,17561,27-04-2022,April,Wednesday,weeke day,2,RT2,direct offline,5,Checked Out,1,15300,15300,0,18,5,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT227,17561,25-04-2022,April,Monday,weeke day,3,RT2,direct online,null,No Show,0,16830,16830,0,18,2,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT228,17561,26-04-2022,April,Tuesday,weeke day,2,RT2,makeyourtrip,null,Checked Out,1,15300,15300,0,18,5,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT229,17561,10/4/2022,April,Sunday,weekend day,2,RT2,journey,null,Checked Out,1,15300,15300,0,16,1,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT230,17561,26-04-2022,April,Tuesday,weeke day,2,RT2,others,5,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT231,17561,29-04-2022,April,Friday,weeke day,1,RT2,makeyourtrip,4,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT232,17561,24-04-2022,April,Sunday,weekend day,2,RT2,direct online,null,No Show,0,15300,15300,0,18,3,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217558RT21,17558,28-04-2022,April,Thursday,weeke day,3,RT2,makeyourtrip,null,Cancelled,0,16830,6732,10098,18,2,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT22,17558,29-04-2022,April,Friday,weeke day,2,RT2,others,null,Cancelled,0,15300,6120,9180,18,2,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT23,17558,27-04-2022,April,Wednesday,weeke day,3,RT2,makeyourtrip,null,Checked Out,1,16830,16830,0,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT24,17558,29-04-2022,April,Friday,weeke day,2,RT2,direct offline,3,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT25,17558,30-04-2022,April,Saturday,weekend day,3,RT2,others,null,Checked Out,1,16830,16830,0,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT26,17558,30-04-2022,April,Saturday,weekend day,1,RT2,tripster,3,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT27,17558,29-04-2022,April,Friday,weeke day,3,RT2,others,3,Checked Out,1,16830,16830,0,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT28,17558,27-04-2022,April,Wednesday,weeke day,2,RT2,tripster,null,Cancelled,0,15300,6120,9180,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT29,17558,25-04-2022,April,Monday,weeke day,1,RT2,others,3,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT210,17558,30-04-2022,April,Saturday,weekend day,2,RT2,makeyourtrip,null,Cancelled,0,15300,6120,9180,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT211,17558,29-04-2022,April,Friday,weeke day,2,RT2,direct online,3,Checked Out,1,15300,15300,0,18,5,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT212,17558,27-04-2022,April,Wednesday,weeke day,3,RT2,others,null,No Show,0,16830,16830,0,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT213,17558,26-04-2022,April,Tuesday,weeke day,2,RT2,others,3,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT214,17558,25-04-2022,April,Monday,weeke day,2,RT2,logtrip,4,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT215,17558,25-04-2022,April,Monday,weeke day,2,RT2,others,null,Cancelled,0,15300,6120,9180,18,6,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT216,17558,28-04-2022,April,Thursday,weeke day,2,RT2,direct offline,3,Checked Out,1,15300,15300,0,18,2,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT217,17558,30-04-2022,April,Saturday,weekend day,2,RT2,journey,null,Cancelled,0,15300,6120,9180,18,5,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT218,17558,26-04-2022,April,Tuesday,weeke day,4,RT2,others,null,Cancelled,0,18360,7344,11016,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT219,17558,27-04-2022,April,Wednesday,weeke day,2,RT2,tripster,null,Cancelled,0,15300,6120,9180,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT220,17558,29-04-2022,April,Friday,weeke day,2,RT2,others,null,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT221,17558,28-04-2022,April,Thursday,weeke day,2,RT2,direct online,3,Checked Out,1,15300,15300,0,18,5,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT222,17558,26-04-2022,April,Tuesday,weeke day,2,RT2,makeyourtrip,null,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT223,17558,28-04-2022,April,Thursday,weeke day,3,RT2,others,null,Checked Out,1,16830,16830,0,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT224,17558,30-04-2022,April,Saturday,weekend day,2,RT2,journey,null,Cancelled,0,15300,6120,9180,18,3,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT225,17558,25-04-2022,April,Monday,weeke day,2,RT2,direct offline,5,Checked Out,1,15300,15300,0,18,6,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT226,17558,30-04-2022,April,Saturday,weekend day,2,RT2,makeyourtrip,4,Checked Out,1,15300,15300,0,18,2,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT227,17558,7/4/2022,April,Thursday,weeke day,2,RT2,others,3,Checked Out,1,15300,15300,0,15,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT228,17558,29-04-2022,April,Friday,weeke day,2,RT2,logtrip,null,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT229,17558,24-04-2022,April,Sunday,weekend day,2,RT2,direct online,null,Cancelled,0,15300,6120,9180,18,5,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT230,17558,29-04-2022,April,Friday,weeke day,2,RT2,others,3,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT231,17558,7/4/2022,April,Thursday,weeke day,2,RT2,others,4,Checked Out,1,15300,15300,0,15,6,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT232,17558,27-04-2022,April,Wednesday,weeke day,2,RT2,others,3,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT233,17558,26-04-2022,April,Tuesday,weeke day,2,RT2,journey,null,Checked Out,1,15300,15300,0,18,3,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT234,17558,28-04-2022,April,Thursday,weeke day,2,RT2,tripster,4,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT235,17558,26-04-2022,April,Tuesday,weeke day,2,RT2,others,null,No Show,0,15300,15300,0,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT236,17558,25-04-2022,April,Monday,weeke day,4,RT2,others,3,Checked Out,1,18360,18360,0,18,2,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT237,17558,27-04-2022,April,Wednesday,weeke day,1,RT2,others,3,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012217558RT238,17558,28-04-2022,April,Thursday,weeke day,2,RT2,makeyourtrip,null,Cancelled,0,15300,6120,9180,18,6,Elite,Atliq Grands,Luxury,Mumbai,38,50,12
May012216562RT21,16562,1/5/2022,May,Sunday,weekend day,4,RT2,tripster,null,Cancelled,0,15120,6048,9072,19,1,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT22,16562,28-04-2022,April,Thursday,weeke day,2,RT2,direct offline,3,Checked Out,1,12600,12600,0,18,3,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT23,16562,26-04-2022,April,Tuesday,weeke day,2,RT2,tripster,null,Cancelled,0,12600,5040,7560,18,1,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT24,16562,26-04-2022,April,Tuesday,weeke day,2,RT2,logtrip,null,Cancelled,0,12600,5040,7560,18,3,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT25,16562,28-04-2022,April,Thursday,weeke day,1,RT2,others,2,Checked Out,1,12600,12600,0,18,3,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT26,16562,26-04-2022,April,Tuesday,weeke day,2,RT2,others,4,Checked Out,1,12600,12600,0,18,1,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT27,16562,26-04-2022,April,Tuesday,weeke day,2,RT2,others,null,Cancelled,0,12600,5040,7560,18,1,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT28,16562,27-04-2022,April,Wednesday,weeke day,1,RT2,journey,null,Cancelled,0,12600,5040,7560,18,2,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT29,16562,29-04-2022,April,Friday,weeke day,2,RT2,others,null,Checked Out,1,12600,12600,0,18,3,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT210,16562,1/5/2022,May,Sunday,weekend day,2,RT2,others,3,Checked Out,1,12600,12600,0,19,1,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT211,16562,25-04-2022,April,Monday,weeke day,3,RT2,logtrip,null,Checked Out,1,13860,13860,0,18,2,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT212,16562,10/4/2022,April,Sunday,weekend day,3,RT2,makeyourtrip,3,Checked Out,1,13860,13860,0,16,6,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT213,16562,26-04-2022,April,Tuesday,weeke day,2,RT2,makeyourtrip,3,Checked Out,1,12600,12600,0,18,1,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT214,16562,28-04-2022,April,Thursday,weeke day,2,RT2,direct offline,3,Checked Out,1,12600,12600,0,18,1,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT215,16562,25-04-2022,April,Monday,weeke day,2,RT2,direct offline,null,Cancelled,0,12600,5040,7560,18,1,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT216,16562,29-04-2022,April,Friday,weeke day,4,RT2,others,3,Checked Out,1,15120,15120,0,18,1,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT217,16562,24-04-2022,April,Sunday,weekend day,2,RT2,others,5,Checked Out,1,12600,12600,0,18,2,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT218,16562,28-04-2022,April,Thursday,weeke day,2,RT2,others,null,Checked Out,1,12600,12600,0,18,6,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT219,16562,27-04-2022,April,Wednesday,weeke day,3,RT2,others,null,Cancelled,0,13860,5544,8316,18,1,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT220,16562,28-04-2022,April,Thursday,weeke day,3,RT2,others,null,Cancelled,0,13860,5544,8316,18,1,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT221,16562,28-04-2022,April,Thursday,weeke day,2,RT2,makeyourtrip,null,Cancelled,0,12600,5040,7560,18,1,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT222,16562,26-04-2022,April,Tuesday,weeke day,2,RT2,others,null,Cancelled,0,12600,5040,7560,18,6,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT223,16562,25-04-2022,April,Monday,weeke day,2,RT2,others,null,Checked Out,1,12600,12600,0,18,1,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT224,16562,27-04-2022,April,Wednesday,weeke day,4,RT2,others,4,Checked Out,1,15120,15120,0,18,1,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT225,16562,10/4/2022,April,Sunday,weekend day,2,RT2,others,null,Cancelled,0,12600,5040,7560,16,6,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT226,16562,27-04-2022,April,Wednesday,weeke day,1,RT2,others,3,Checked Out,1,12600,12600,0,18,2,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT227,16562,26-04-2022,April,Tuesday,weeke day,2,RT2,others,null,Checked Out,1,12600,12600,0,18,6,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT228,16562,27-04-2022,April,Wednesday,weeke day,2,RT2,others,null,Checked Out,1,12600,12600,0,18,1,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT229,16562,25-04-2022,April,Monday,weeke day,3,RT2,makeyourtrip,3,Checked Out,1,13860,13860,0,18,3,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216562RT230,16562,29-04-2022,April,Friday,weeke day,2,RT2,tripster,null,Checked Out,1,12600,12600,0,18,6,Elite,Atliq Bay,Luxury,Delhi,30,43,13
May012216561RT21,16561,30-04-2022,April,Saturday,weekend day,2,RT2,others,null,Cancelled,0,12600,5040,7560,18,1,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT22,16561,27-04-2022,April,Wednesday,weeke day,2,RT2,others,4,Checked Out,1,12600,12600,0,18,1,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT23,16561,26-04-2022,April,Tuesday,weeke day,2,RT2,others,2,Checked Out,1,12600,12600,0,18,5,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT24,16561,26-04-2022,April,Tuesday,weeke day,4,RT2,others,null,Checked Out,1,15120,15120,0,18,1,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT25,16561,28-04-2022,April,Thursday,weeke day,4,RT2,tripster,null,Cancelled,0,15120,6048,9072,18,1,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT26,16561,27-04-2022,April,Wednesday,weeke day,1,RT2,makeyourtrip,null,Cancelled,0,12600,5040,7560,18,1,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT27,16561,29-04-2022,April,Friday,weeke day,2,RT2,others,3,Checked Out,1,12600,12600,0,18,5,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT28,16561,25-04-2022,April,Monday,weeke day,3,RT2,direct online,null,Cancelled,0,13860,5544,8316,18,6,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT29,16561,1/5/2022,May,Sunday,weekend day,2,RT2,others,4,Checked Out,1,12600,12600,0,19,2,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT210,16561,27-04-2022,April,Wednesday,weeke day,2,RT2,others,null,Cancelled,0,12600,5040,7560,18,1,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT211,16561,28-04-2022,April,Thursday,weeke day,2,RT2,tripster,4,Checked Out,1,12600,12600,0,18,2,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT212,16561,10/4/2022,April,Sunday,weekend day,3,RT2,makeyourtrip,null,Cancelled,0,13860,5544,8316,16,1,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT213,16561,29-04-2022,April,Friday,weeke day,3,RT2,makeyourtrip,5,Checked Out,1,13860,13860,0,18,1,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT214,16561,27-04-2022,April,Wednesday,weeke day,2,RT2,others,null,Cancelled,0,12600,5040,7560,18,5,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT215,16561,25-04-2022,April,Monday,weeke day,1,RT2,others,4,Checked Out,1,12600,12600,0,18,6,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT216,16561,1/5/2022,May,Sunday,weekend day,2,RT2,makeyourtrip,null,Cancelled,0,12600,5040,7560,19,1,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT217,16561,28-04-2022,April,Thursday,weeke day,1,RT2,logtrip,null,Cancelled,0,12600,5040,7560,18,6,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT218,16561,25-04-2022,April,Monday,weeke day,2,RT2,makeyourtrip,3,Checked Out,1,12600,12600,0,18,5,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT219,16561,25-04-2022,April,Monday,weeke day,1,RT2,others,2,Checked Out,1,12600,12600,0,18,1,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT220,16561,25-04-2022,April,Monday,weeke day,2,RT2,direct online,5,Checked Out,1,12600,12600,0,18,5,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT221,16561,24-04-2022,April,Sunday,weekend day,2,RT2,tripster,4,Checked Out,1,12600,12600,0,18,1,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT222,16561,27-04-2022,April,Wednesday,weeke day,2,RT2,direct offline,5,Checked Out,1,12600,12600,0,18,4,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT223,16561,28-04-2022,April,Thursday,weeke day,2,RT2,tripster,null,Cancelled,0,12600,5040,7560,18,5,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012216561RT224,16561,28-04-2022,April,Thursday,weeke day,1,RT2,makeyourtrip,2,Checked Out,1,12600,12600,0,18,5,Elite,Atliq Blu,Luxury,Delhi,24,24,0
May012219560RT21,19560,1/5/2022,May,Sunday,weekend day,4,RT2,others,null,Checked Out,1,16200,16200,0,19,3,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT22,19560,1/5/2022,May,Sunday,weekend day,2,RT2,makeyourtrip,null,Cancelled,0,13500,5400,8100,19,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT23,19560,30-04-2022,April,Saturday,weekend day,1,RT2,others,null,Checked Out,1,13500,13500,0,18,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT24,19560,1/5/2022,May,Sunday,weekend day,1,RT2,logtrip,4,Checked Out,1,13500,13500,0,19,2,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT25,19560,30-04-2022,April,Saturday,weekend day,4,RT2,makeyourtrip,null,Checked Out,1,16200,16200,0,18,3,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT26,19560,30-04-2022,April,Saturday,weekend day,2,RT2,others,5,Checked Out,1,13500,13500,0,18,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT27,19560,1/5/2022,May,Sunday,weekend day,1,RT2,others,5,Checked Out,1,13500,13500,0,19,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT28,19560,29-04-2022,April,Friday,weeke day,1,RT2,others,5,Checked Out,1,13500,13500,0,18,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT29,19560,1/5/2022,May,Sunday,weekend day,1,RT2,direct online,4,Checked Out,1,13500,13500,0,19,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT210,19560,1/5/2022,May,Sunday,weekend day,2,RT2,others,4,Checked Out,1,13500,13500,0,19,2,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT211,19560,1/5/2022,May,Sunday,weekend day,1,RT2,makeyourtrip,null,Checked Out,1,13500,13500,0,19,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT212,19560,11/4/2022,April,Monday,weeke day,2,RT2,makeyourtrip,null,Checked Out,1,13500,13500,0,16,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT213,19560,28-04-2022,April,Thursday,weeke day,1,RT2,tripster,2,Checked Out,1,13500,13500,0,18,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT214,19560,1/5/2022,May,Sunday,weekend day,1,RT2,direct offline,5,Checked Out,1,13500,13500,0,19,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT215,19560,1/5/2022,May,Sunday,weekend day,1,RT2,others,null,Cancelled,0,13500,5400,8100,19,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT216,19560,26-04-2022,April,Tuesday,weeke day,2,RT2,makeyourtrip,null,Checked Out,1,13500,13500,0,18,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT217,19560,30-04-2022,April,Saturday,weekend day,1,RT2,logtrip,5,Checked Out,1,13500,13500,0,18,2,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT218,19560,30-04-2022,April,Saturday,weekend day,1,RT2,others,5,Checked Out,1,13500,13500,0,18,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT219,19560,28-04-2022,April,Thursday,weeke day,2,RT2,direct online,null,Checked Out,1,13500,13500,0,18,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT220,19560,1/5/2022,May,Sunday,weekend day,1,RT2,others,5,Checked Out,1,13500,13500,0,19,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT221,19560,10/4/2022,April,Sunday,weekend day,1,RT2,makeyourtrip,null,Checked Out,1,13500,13500,0,16,2,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT222,19560,30-04-2022,April,Saturday,weekend day,1,RT2,tripster,5,Checked Out,1,13500,13500,0,18,2,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT223,19560,29-04-2022,April,Friday,weeke day,1,RT2,others,null,Checked Out,1,13500,13500,0,18,2,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT224,19560,30-04-2022,April,Saturday,weekend day,4,RT2,tripster,null,Checked Out,1,16200,16200,0,18,4,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT225,19560,1/5/2022,May,Sunday,weekend day,2,RT2,logtrip,null,No Show,0,13500,13500,0,19,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT226,19560,29-04-2022,April,Friday,weeke day,4,RT2,others,null,Cancelled,0,16200,6480,9720,18,2,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT227,19560,30-04-2022,April,Saturday,weekend day,1,RT2,others,4,Checked Out,1,13500,13500,0,18,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT228,19560,29-04-2022,April,Friday,weeke day,1,RT2,others,null,Checked Out,1,13500,13500,0,18,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT229,19560,30-04-2022,April,Saturday,weekend day,3,RT2,makeyourtrip,5,Checked Out,1,14850,14850,0,18,2,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT230,19560,1/5/2022,May,Sunday,weekend day,1,RT2,others,null,Cancelled,0,13500,5400,8100,19,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT231,19560,29-04-2022,April,Friday,weeke day,1,RT2,others,5,Checked Out,1,13500,13500,0,18,3,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT232,19560,28-04-2022,April,Thursday,weeke day,4,RT2,logtrip,null,Cancelled,0,16200,6480,9720,18,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT233,19560,1/5/2022,May,Sunday,weekend day,1,RT2,journey,null,Checked Out,1,13500,13500,0,19,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT234,19560,1/5/2022,May,Sunday,weekend day,1,RT2,others,5,Checked Out,1,13500,13500,0,19,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT235,19560,7/4/2022,April,Thursday,weeke day,1,RT2,direct offline,null,Cancelled,0,13500,5400,8100,15,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT236,19560,29-04-2022,April,Friday,weeke day,1,RT2,logtrip,5,Checked Out,1,13500,13500,0,18,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012219560RT237,19560,29-04-2022,April,Friday,weeke day,4,RT2,tripster,null,Checked Out,1,16200,16200,0,18,1,Elite,Atliq City,Business,Bangalore,37,38,1
May012216563RT21,16563,28-04-2022,April,Thursday,weeke day,1,RT2,makeyourtrip,null,Checked Out,1,12600,12600,0,18,6,Elite,Atliq Palace,Business,Delhi,37,38,1
May012216563RT22,16563,27-04-2022,April,Wednesday,weeke day,1,RT2,others,null,Checked Out,1,12600,12600,0,18,1,Elite,Atliq Palace,Business,Delhi,37,38,1
